Ps,Us,lamudas,Bs
0.0005572981761797558,57970133.32677833,0.4401823974436719,0.0005672981761797558
0.00048270894820808495,58572922.971541494,0.5082579584849821,0.000492708948208085
0.0003165790385585732,54937896.014435165,0.7728737627001429,0.00032657903855857324
0.0004713175144084982,58608091.07131862,0.5205196492608822,0.0004813175144084982
0.0006200816678629896,57145791.02883744,0.39538999306494155,0.0006300816678629896
0.0005008148644237351,58480202.371927194,0.48989965005301306,0.0005108148644237351
0.004450687258502802,22542670.323686782,0.03898346468756892,0.004460687258502801
0.003672329908855031,25680823.216468837,0.052617544549396884,0.003682329908855031
0.0003502190382064166,56900947.65581361,0.6993144468317593,0.0003602190382064166
0.00025062788724276435,38980668.017130665,0.9735239629634804,0.0002606278872427644
0.00041468192078196274,58418309.337425105,0.5913200557724564,0.00042468192078196277
0.0006195564355970601,57153449.992480576,0.3957276926503557,0.0006295564355970601
0.0013495781740343329,45087707.507091336,0.17694221291856765,0.001359578174034333
0.0004885454439039568,58547685.74050574,0.5021937872648133,0.0004985454439039569
0.0002509123291281868,39248811.316735126,0.9724351047877635,0.0002609123291281868
0.00031982401389255634,55187327.31010656,0.7651126770341845,0.00032982401389255637
0.00045526398173218363,58622108.368785314,0.5388250994807832,0.00046526398173218366
0.0002864948732740784,51563106.6474449,0.8530839833421386,0.00029649487327407844
0.0010210245555697481,50285747.32732314,0.23753260550175428,0.0010310245555697482
0.000477776789635641,58590521.99378311,0.5134962299238842,0.00048777678963564104
0.0002587345839663088,44267516.510312505,0.9434180405029041,0.0002687345839663088
0.00042559116309509094,58512989.325038165,0.576238911645179,0.00043559116309509096
0.0005334049924006128,58220355.71476195,0.459949097272455,0.0005434049924006128
0.0008896557245564385,52571587.035078794,0.2738938878925928,0.0008996557245564386
0.00044840780372836723,58613786.685820885,0.5470363832769239,0.00045840780372836726
0.00025747470667031796,43658445.17701128,0.9479739558310223,0.000267474706670318
0.006796156724423934,16773834.345694212,0.015594946861385066,0.006806156724423934
0.0003144784354961952,54767541.321816444,0.7779821279630821,0.0003244784354961952
0.0003003859878070445,53408684.20962004,0.8140761936869723,0.00031038598780704454
0.0002781213010271622,50073147.69752375,0.8784559892094881,0.00028812130102716225
0.00033274436061183705,56037371.08207927,0.7356933435965324,0.0003427443606118371
0.00030459249696097634,53858305.91882074,0.80295710285503,0.00031459249696097637
0.00047333588625033285,58603290.442046344,0.518304717852542,0.0004833358862503329
0.0004378857501622258,58582202.47561096,0.5601307074828115,0.0004478857501622258
0.0005736761690557431,57775504.5152999,0.42756886609438716,0.0005836761690557431
0.0031582715595930167,28339865.42170661,0.0650008315703256,0.0031682715595930167
0.00028329327305952426,51035552.27953037,0.862609952073107,0.0002932932730595243
0.0004313360870374704,58549954.22519356,0.5685993471988526,0.0004413360870374704
0.0011706363443373822,47814015.18832407,0.2058426317736002,0.0011806363443373823
0.0004861878806003368,58558439.2403615,0.504626058080286,0.0004961878806003368
0.0005056390923228358,58448707.34839181,0.48522660998317946,0.0005156390923228358
0.0006810783902480689,56197285.6814681,0.3596541652540566,0.0006910783902480689
0.0007012968201057254,55863091.489864215,0.34915636063779176,0.0007112968201057255
0.0004562116807395691,58622547.98001986,0.5377092198230874,0.0004662116807395691
0.00039473450473467386,58148461.79828613,0.621019663741555,0.0004047345047346739
0.0004017761079469381,58259495.33164793,0.6102034154870711,0.0004117761079469381
0.0005345248078693982,58209637.11101651,0.45898386409772995,0.0005445248078693982
0.0045599026556888255,22168489.46978272,0.03741548440216551,0.004569902655688825
0.0010315407339553534,50106807.19899369,0.23501293065148343,0.0010415407339553534
0.0013033720332273314,45766920.708974116,0.18366703375981105,0.0013133720332273314
0.00042079689833828703,58475500.72189851,0.5827716533628725,0.00043079689833828706
0.00028625558368639535,51525263.68717227,0.8537886836362584,0.0002962555836863954
0.00030866783872660254,54256200.78860508,0.7924701617658775,0.00031866783872660256
0.00030918629374142623,54304383.664193526,0.7911556113827863,0.00031918629374142626
0.00030187374566010113,53572545.14923807,0.8101086231494771,0.00031187374566010116
0.0009350979471897449,51772023.70677955,0.26018815928555983,0.0009450979471897449
0.00029280552574731145,52480070.67786523,0.834909935628614,0.0003028055257473115
0.00036586657347731355,57467302.68908405,0.6696512549299329,0.0003758665734773136
0.0024141815343877754,33429709.516100895,0.09156945504781991,0.0024241815343877754
0.0054936632802255435,19464651.26245813,0.026356817513248407,0.005503663280225543
0.005709714226350544,18944106.25598675,0.024268775426316065,0.005719714226350543
0.00032612630751950545,55628453.85163164,0.7504750397471542,0.0003361263075195055
0.0009550684348119889,51423154.826287486,0.25456804114035436,0.000965068434811989
0.0019567846461555206,37622655.90724117,0.11729885474847218,0.0019667846461555206
0.00039391321002353916,58134284.47800283,0.6223060424694268,0.0004039132100235392
0.0007045260906819449,55809043.71144936,0.34753440681456504,0.000714526090681945
0.0027437121402267253,30956630.970968734,0.07812507096023037,0.0027537121402267254
0.0014284909723214917,43967147.22828023,0.16643301419997056,0.0014384909723214917
0.0004656565542521811,58618067.794441156,0.5268327910670526,0.0004756565542521811
0.001365101123176691,44863374.53669234,0.1747820472979797,0.001375101123176691
0.0008785433073137335,52768000.00160912,0.2774561480823065,0.0008885433073137335
0.0003462010874483584,56726606.229500785,0.7073581286415674,0.00035620108744835845
0.0005384784328417443,58170953.08050522,0.4556075974447506,0.0005484784328417444
0.0007513316854355145,55009734.62663734,0.3255617310595794,0.0007613316854355145
0.0005172890392721648,58362148.15060302,0.4742955938868733,0.0005272890392721649
0.004882379458818511,21141023.32776838,0.03316188607934732,0.004892379458818511
0.0006304674289995698,56992264.90922596,0.3888259626662405,0.0006404674289995698
0.0005805270011777771,57689289.18392159,0.4225003056248944,0.0005905270011777771
0.0012363970510495927,46782064.263070926,0.19427851865628668,0.0012463970510495927
0.001967196161406268,37515450.21654921,0.11658645859650507,0.001977196161406268
0.0002739016055104142,49163280.6943666,0.8918221303488998,0.00028390160551041425
0.0004811391982293585,58578904.0504959,0.5099136613101029,0.0004911391982293585
0.0011236538707362308,48572264.08226151,0.2149091727007347,0.0011336538707362308
0.00040624170256511584,58320665.45794999,0.6035356672333362,0.00041624170256511587
0.0003016514925902262,53548413.21277943,0.8106988750103291,0.00031165149259022623
0.005114713356358119,20465412.123318188,0.030401746339101587,0.005124713356358119
0.005380833196770963,19750411.972736254,0.027507230411239418,0.005390833196770963
0.0015384420881129908,42486484.98816114,0.1535325055913591,0.0015484420881129908
0.00034272907430766213,56565050.47398042,0.714458763306554,0.00035272907430766216
0.0014238249127912308,44032038.59523308,0.16702304077711055,0.0014338249127912308
0.0003496142571147325,56875535.01072731,0.7005135152949625,0.0003596142571147325
0.00036315426392151943,57380766.75756758,0.6746122793714086,0.00037315426392151946
0.0004510788917976383,58618123.19151328,0.5438081203073264,0.0004610788917976383
0.001070097823751829,49457078.033466324,0.22618775306222305,0.001080097823751829
0.00025258457986974134,40650178.079091705,0.9660826274615257,0.00026258457986974137
0.00030891038469084534,54278807.568588674,0.791854640552028,0.00031891038469084536
0.00047520737927332125,58598274.350684546,0.5162675266104051,0.0004852073792733213
0.0010586977259113733,49648114.45397337,0.22873186464173734,0.0010686977259113733
0.00037964115245541256,57842565.05595734,0.6455362897372712,0.0003896411524554126
0.0006175853337395731,57182098.62258295,0.3970000496611336,0.0006275853337395731
0.0004270131883348956,58522927.13033726,0.5743290435322955,0.0004370131883348956
0.0007530161561680121,54980520.61872831,0.32482089315822277,0.0007630161561680122
0.0003901122930440416,58065153.75484497,0.62832890404592,0.0004001122930440416
0.003066797995899148,28876349.209224794,0.06760941388236147,0.003076797995899148
0.0008071314510820867,54031949.057541445,0.3026338306305531,0.0008171314510820867
0.00025459753174664597,42041345.926402055,0.9585452439478713,0.000264597531746646
0.00028150510286355083,50719435.509892344,0.868023559350456,0.00029150510286355086
0.0007876955471397619,54374436.07757698,0.310258887926581,0.000797695547139762
0.0002870873609908445,51655763.389556654,0.8513441182294281,0.0002970873609908445
0.0007781109518511707,54542706.15683337,0.3141563548060714,0.0007881109518511708
0.0002623732675548164,45784870.599994026,0.9305026634925768,0.0002723732675548164
0.0003312567088700166,55949897.21149828,0.7389652762937787,0.00034125670887001663
0.0005869571445358385,57606019.58961774,0.41784881750972497,0.0005969571445358385
0.0009452188853921688,51594994.00143955,0.2573109402342386,0.0009552188853921688
0.006418740197560388,17451891.236950815,0.018310657214395464,0.006428740197560388
0.0002804846321960916,50531467.0896382,0.8711435402446697,0.0002904846321960916
0.003951451804787489,24449991.707801618,0.047158199986608966,0.003961451804787489
0.00030077844216826573,53452444.092132404,0.8130258284005413,0.00031077844216826576
0.00025611048939936976,42936053.772902705,0.9529571026772017,0.0002661104893993698
0.0004311261717835848,58548750.0975409,0.5688749588402766,0.0004411261717835848
0.0013414913330969333,45205340.78230946,0.17808675327416426,0.0013514913330969333
0.00028402120772661474,51159666.31367142,0.8604254431462935,0.00029402120772661477
0.00025305788013409836,41002014.55984898,0.9642997314364978,0.0002630578801340984
0.0003499019155988726,56887658.121865734,0.6999426794834699,0.00035990191559887263
0.0004822924089985967,58574544.11302881,0.5086962711563326,0.0004922924089985967
0.000644294690199417,56782180.74482722,0.3804094576567359,0.0006542946901994171
0.0006996438625852266,55890690.121614,0.34999226687136925,0.0007096438625852266
0.001140132118859589,48304368.05058479,0.2116465221488106,0.001150132118859589
0.0003653063704388083,57449796.587063625,0.6706699539619269,0.0003753063704388083
0.0005648317015673097,57882718.8868587,0.43429111867830994,0.0005748317015673097
0.0012016464758642254,47323069.66131705,0.2002362720854858,0.0012116464758642254
0.0020315914576987727,36865681.6423406,0.112335738384685,0.0020415914576987727
0.00036976957782055577,57584149.86200399,0.662638377713109,0.0003797695778205558
0.0008136636264547297,53916555.55815004,0.3001512196214885,0.0008236636264547298
0.0004908839303624714,58536290.83635339,0.49980392379206556,0.0005008839303624715
0.0007439683540177847,55137134.31541082,0.3288387417784764,0.0007539683540177847
0.0002827693584016661,50944619.205630675,0.8641890772750841,0.0002927693584016661
0.0002739443473745383,49173160.77251876,0.8916847042420856,0.0002839443473745383
0.005359359950614729,19805929.541543953,0.0277311239676623,0.005369359950614728
0.001165303626499325,47899211.177856684,0.20683595121194423,0.001175303626499325
0.0007387807367896797,55226572.89911907,0.33118589099434215,0.0007487807367896797
0.0002496441320970358,37966693.48480052,0.9773087235694655,0.00025964413209703585
0.00031486116629868255,54799122.69844429,0.777046368214788,0.0003248611662986826
0.0007151212157803938,55630573.37683243,0.34231373489391503,0.0007251212157803938
0.0011047473993007174,48882189.22712552,0.2187692004531975,0.0011147473993007174
0.00036514390343001847,57444684.19554848,0.670965968329288,0.0003751439034300185
0.0002942182008154922,52666079.60085319,0.830947048750885,0.00030421820081549225
0.00026437604498676706,46501162.53181452,0.9235437224557547,0.0002743760449867671
0.0007056510067933593,55790176.621696,0.3469728184950034,0.0007156510067933594
0.00027931562019402133,50308926.89694448,0.8747453384171343,0.00028931562019402136
0.00035846290214799973,57220106.99624804,0.6833679785105842,0.00036846290214799976
0.0005060749325663872,58445731.883466065,0.48480874816024416,0.0005160749325663872
0.000250035874312003,38387986.0506369,0.9757980652292818,0.00026003587431200305
0.0010111395246027884,50454591.648496315,0.2399476261736177,0.0010211395246027884
0.0003396118460161647,56410796.186603636,0.7209558825164469,0.00034961184601616473
0.002383785646010753,33678632.30434627,0.09298662580815452,0.002393785646010753
0.001354155422425795,45021358.0504752,0.17630025895849982,0.001364155422425795
0.00027053904261942343,48336381.82603806,0.9027680278379066,0.00028053904261942346
0.0011050383210743603,48877399.86704449,0.2187088310915957,0.0011150383210743603
0.00032461507971811806,55527561.659071185,0.7539338590621114,0.0003346150797181181
0.0004098830661336626,58365575.79596568,0.5982046535296046,0.00041988306613366264
0.00029301868665005467,52508552.2588158,0.8343095517917379,0.0003030186866500547
0.0006609234232224719,56521992.29678961,0.3707458394175361,0.000670923423222472
0.0007127282810775636,55671027.7016219,0.3434795303019483,0.0007227282810775636
0.0008264824196517063,53689821.14101394,0.295390981662912,0.0008364824196517063
0.0002841395229942392,51179599.37660997,0.8600714271151647,0.00029413952299423924
0.0004073501880200094,58334798.178096175,0.601902878313877,0.0004173501880200094
0.0002582344611602479,44031790.10031278,0.945221308028746,0.0002682344611602479
0.00027778075772866626,50004284.279617116,0.8795198026226235,0.0002877807577286663
0.0016448249231643883,41139096.547213554,0.1426390578475439,0.0016548249231643883
0.00044586332723211945,58608310.67228896,0.5501470645878321,0.0004558633272321195
0.0020338786732619356,36843016.363764785,0.11218949805432132,0.0020438786732619356
0.0038869571628879413,24722838.93346507,0.048355042624972366,0.0038969571628879414
0.0026473198984805855,31639830.08131678,0.08172955045570156,0.0026573198984805855
0.00028455016284679074,51248271.018045135,0.8588449902192407,0.00029455016284679077
0.0003127023719047243,54617714.47273121,0.7823541197507218,0.0003227023719047243
0.0002974811263311381,53072272.934456535,0.8219358520397313,0.0003074811263311381
0.0007115028511349152,55691712.32256505,0.34407951483425175,0.0007215028511349152
0.00040000911373183677,58233355.95859779,0.6128823119078558,0.0004100091137318368
0.0003151812381494433,54825345.80333808,0.7762655296000996,0.0003251812381494433
0.0006441782767170291,56783974.53400129,0.38047883626161966,0.0006541782767170291
0.0004307527563237382,58546581.17273992,0.5693658950870428,0.0004407527563237382
0.0010564499984068798,49685888.18173004,0.22923979129379382,0.0010664499984068799
0.0024462987214600813,33170774.33709466,0.09010839710534582,0.0024562987214600813
0.0008976350389565581,52430725.06716912,0.2713891701221016,0.0009076350389565581
0.0002766874084970476,49778053.53827249,0.8829527652981992,0.00028668740849704765
0.00043552212683121066,58571734.12588645,0.5631578965753935,0.0004455221268312107
0.00026641481935185603,47163045.848243944,0.9165658580663038,0.00027641481935185606
0.0005349552794015964,58205488.451742075,0.4586138738604204,0.0005449552794015964
0.0008658361969065612,52992863.05615478,0.2816391107855444,0.0008758361969065612
0.0003131391614412611,54655068.61850144,0.7812743702891222,0.00032313916144126114
0.0002977460431899262,53103897.434519425,0.8212127935128151,0.0003077460431899262
0.005946913914111259,18410058.50161293,0.022134109596933293,0.005956913914111258
0.00036733063881986015,57512171.7317309,0.6670034062434523,0.0003773306388198602
0.0022463345101879596,34853466.23631667,0.09984946016418743,0.0022563345101879596
0.0018798047700570705,38434556.62570982,0.12280044845936874,0.0018898047700570705
0.0002784733711921089,50143568.269576944,0.8773588689720678,0.0002884733711921089
0.0038413891476435785,24919671.976530302,0.0492230661523614,0.0038513891476435786
0.0009916730077700801,50788845.728078835,0.2448406975701591,0.0010016730077700802
0.0002493631037876793,37648183.51624201,0.978395328633912,0.00025936310378767933
0.0005803998375816188,57690913.48600806,0.4225933156816619,0.0005903998375816188
0.001873810549879921,38499232.021094345,0.12324701698042782,0.001883810549879921
0.0013705445417654314,44785163.82713898,0.17403576871210513,0.0013805445417654314
0.0009848826311023649,50905964.86138031,0.24659187939588623,0.000994882631102365
0.00033118384038317687,55945548.72412855,0.7391262882062682,0.0003411838403831769
0.0020562190110483608,36623093.78406744,0.11077746306658359,0.002066219011048361
0.00027060548840879815,48353741.590206265,0.9025491299137466,0.0002806054884087982
0.0006437878038362939,56789988.267610855,0.38071172513334156,0.0006537878038362939
0.0002539763172817119,41639669.90907916,0.9608587557976463,0.00026397631728171194
0.00027106498475041886,48472593.85763359,0.9010382735876971,0.0002810649847504189
0.0008190234711610761,53821792.11860287,0.2981431132495768,0.0008290234711610761
0.0009415677595628713,51658805.87368489,0.2583419333203042,0.0009515677595628713
0.000513851897743676,58389166.077783175,0.4774698940528225,0.000523851897743676
0.002099451596384152,36204907.065703936,0.10812656107144297,0.002109451596384152
0.00037759470266032015,57793108.31311812,0.6490091954996289,0.0003875947026603202
0.0038620153002484024,24830153.58703546,0.04882780914543039,0.0038720153002484024
0.006165719476548344,17949392.76635273,0.020296028488298846,0.006175719476548344
0.0002507824583833331,39127628.48761419,0.9729319540194541,0.0002607824583833331
0.0008150246254823072,53892498.959910244,0.29963886284793945,0.0008250246254823073
0.00041235456404447294,58393627.3877099,0.5946392303246725,0.00042235456404447297
0.0005441510925005294,58113236.32157397,0.4508476439374958,0.0005541510925005294
0.000771224411064014,54663286.67112479,0.31701524384754937,0.0007812244110640141
0.0029328124556177526,29702267.617845252,0.07170549424669241,0.0029428124556177527
0.0002698258759685,48147225.659593694,0.9051241768226216,0.00027982587596850003
0.0002540947012600438,41717942.87596087,0.9604170113013533,0.00026409470126004383
0.0002540991083194238,41720840.5624482,0.9604005744065405,0.0002640991083194238
0.0019304294077657673,37896771.400691405,0.11913506392435406,0.0019404294077657674
0.001094623798157819,49049244.04609947,0.22088940463537649,0.001104623798157819
0.0003983293147501977,58207453.30256855,0.6154507424113246,0.0004083293147501977
0.0002514577982132533,39736534.19392423,0.9703538281722754,0.00026145779821325335
0.00045254266900937747,58619901.146438956,0.5420549335350212,0.0004625426690093775
0.0003579040884184705,57200000.58178336,0.6844260118867583,0.0003679040884184705
0.00037205591372044315,57648583.764141984,0.6585977402978422,0.0003820559137204432
0.000922335184711856,51995867.91967213,0.26390427201657213,0.000932335184711856
0.00045362126468860916,58620945.245007955,0.5407702176547062,0.0004636212646886092
0.0007854226869678302,54414382.17704868,0.3111746954562632,0.0007954226869678302
0.0009664979248751185,51224339.167770505,0.25145357216339037,0.0009764979248751185
0.0024544941494372063,33105362.167792153,0.08974139007611202,0.0024644941494372063
0.0008553835663853824,53177967.61509477,0.285170989093382,0.0008653835663853824
0.0002505795657185654,38934098.193190254,0.9737091828750144,0.0002605795657185654
0.0005464525584503308,58089103.740393005,0.4489441957226296,0.0005564525584503308
0.0003776174878011526,57793670.347307324,0.6489703238224171,0.00038761748780115265
0.00038258980510666853,57910276.9294134,0.6405967586644448,0.00039258980510666855
0.00026196907557374336,45631209.31343284,0.93191983180402,0.0002719690755737434
0.0006243458560299104,57083228.20139705,0.3926689801161447,0.0006343458560299104
0.0007867267612942807,54391465.82925758,0.3106486089544833,0.0007967267612942808
0.0007398563287903688,55208051.53577591,0.33069658639339056,0.0007498563287903689
0.0007632229241548766,54802999.36552363,0.3204004439478901,0.0007732229241548766
0.00029094326855992153,52224718.9506506,0.8401920705096907,0.00030094326855992156
0.0002758405537665808,49597211.057408474,0.885630240611169,0.0002858405537665808
0.000796516445366082,54219182.507635884,0.306753143079066,0.000806516445366082
0.0007248606401654299,55465107.5180902,0.3376467375377466,0.0007348606401654299
0.00045146806755487273,58618636.78662632,0.5433409058985404,0.00046146806755487275
0.00042472697499529153,58506689.999105304,0.5774057275907422,0.00043472697499529156
0.00041277053034581655,58398160.690797575,0.5940432892009843,0.00042277053034581657
0.000971188799056619,51142933.78019303,0.2501960438173436,0.000981188799056619
0.0051531865945239124,20358309.137156766,0.02996654787732731,0.005163186594523912
0.0009761301846845239,51057306.59209455,0.24888411383135747,0.000986130184684524
0.0026694312535348033,31480341.23117142,0.08088098319398267,0.0026794312535348033
0.0004458360022940992,58608244.60357928,0.5501806598171959,0.0004558360022940992
0.0027062245652258333,31218637.859563965,0.07949804018874376,0.0027162245652258333
0.002599105456625038,31993508.637036193,0.08362719640943252,0.002609105456625038
0.00038741452324000876,58012454.66278798,0.632674451691796,0.0003974145232400088
0.0008275388374774944,53671122.64685547,0.2950051194110077,0.0008375388374774944
0.0003110999095980345,54477753.03951802,0.7863410627246465,0.0003210999095980345
0.0004972644323389786,58501644.488092326,0.4933958218951352,0.0005072644323389786
0.00028571127462477693,51438261.691393256,0.8553959982241152,0.00029571127462477695
0.0014720798458077358,43369119.10679316,0.16109600423958717,0.0014820798458077358
0.0004893187581793663,58543996.99695632,0.5014009942277594,0.0004993187581793663
0.0003100069007458016,54379580.23784209,0.7890838238711034,0.00032000690074580163
0.002551561949388888,32350414.801185016,0.08556484653863777,0.002561561949388888
0.0002596197145647207,44666877.16424219,0.9402433899934776,0.00026961971456472073
0.0013297172179160743,45377549.32963884,0.17977726620417153,0.0013397172179160743
0.0003174876599876336,55009376.69624839,0.7706848033262168,0.0003274876599876336
0.0002501918317757133,38548974.42857808,0.975197953721191,0.0002601918317757133
0.000299997304068563,53364959.09636086,0.8151191418486441,0.00030999730406856303
0.0007562945235960347,54923593.576814994,0.3233883227371456,0.0007662945235960347
0.0019946792506129753,37235361.669423975,0.1147401798899286,0.0020046792506129753
0.0004772415645751945,58592218.34794729,0.5140710860341442,0.0004872415645751945
0.00026807243795570046,47658743.010875106,0.9109698004264741,0.0002780724379557005
0.0008204318739793535,53796880.98827283,0.29761970448325437,0.0008304318739793535
0.00027576067733238305,49579891.09586743,0.885883621741874,0.0002857606773323831
0.0015825259824721095,41918257.07082781,0.148847034086161,0.0015925259824721095
0.0002706896441660462,48375665.0010183,0.9022720409048794,0.0002806896441660462
0.004309083028589626,23049453.871128574,0.04112474697938993,0.004319083028589626
0.0007647540408711766,54776299.68871627,0.3197473042056652,0.0007747540408711767
0.00027290870747256207,48929532.04752901,0.8950265180398301,0.0002829087074725621
0.0003065913381231434,54057815.39119681,0.7977791553642924,0.00031659133812314344
0.00027168406015070143,48629500.15783695,0.8990106916568613,0.00028168406015070146
0.00029316279370845743,52527722.65539665,0.8339041518018031,0.00030316279370845746
0.000330220640759848,55887498.68012636,0.7412611876964318,0.00034022064075984803
0.0003571792394169196,57173602.25980443,0.6858032757142593,0.00036717923941691964
0.0012972571357934865,45858098.05217855,0.18459176833143712,0.0013072571357934865
0.0005652283173083859,57878014.54437876,0.4339852409567122,0.000575228317308386
0.0014420534184198363,43779496.89328588,0.16473900487711737,0.0014520534184198363
0.0003446425868431301,56655382.036797315,0.7105279629294351,0.00035464258684313014
0.00036876848561317527,57555017.680787176,0.6644231648918312,0.0003787684856131753
0.0009444241954595452,51608877.977021284,0.25753467963800575,0.0009544241954595452
0.0028888900538177244,29984001.954321317,0.07312590948070806,0.0028988900538177245
0.0002557946782556061,42758128.60185701,0.9541181656551442,0.0002657946782556061
0.0003049263602393017,53892234.40113757,0.8020875758049486,0.0003149263602393017
0.0004473834124142835,58611742.0687226,0.5482845327646688,0.0004573834124142835
0.000453806575966167,58621102.13564671,0.540550098945281,0.00046380657596616705
0.00028952259379174837,52021681.08102458,0.8442668130047523,0.0002995225937917484
0.000540092181484298,58154794.695758864,0.4542434840697735,0.000550092181484298
0.0006163581577600622,57199858.86417101,0.3977962358263521,0.0006263581577600622
0.0007159829963444115,55615984.34201042,0.34189576199715765,0.0007259829963444115
0.0009260588986621145,51930492.29023586,0.26280971062233627,0.0009360588986621145
0.004821874888054951,21325495.67224558,0.033920332768602124,0.004831874888054951
0.00038084526543247314,57870713.939532146,0.643510067120095,0.00039084526543247316
0.000586257311311888,57615188.37130975,0.4183502046524417,0.000596257311311888
0.00043088528669166037,58547354.9065812,0.5691915589461681,0.0004408852866916604
0.002952707542653695,29576482.221614216,0.07107519818745062,0.002962707542653695
0.0006844816006221827,56141578.165831946,0.3578445748125699,0.0006944816006221827
0.0016153522367372778,41504275.88160897,0.14551843167599593,0.0016253522367372778
0.0017558859357260062,39816383.585966416,0.13262643497978055,0.0017658859357260063
