Ps,Us,lamudas,Bs
0.0077106272338210635,15408674.437459534,0.009999999999999997,0.007720627233821063
0.0077106272338210635,15408674.437459534,0.009999999999999997,0.007720627233821063
0.0010988484752248945,48979437.80827292,0.22000000000000006,0.0011088484752248945
0.0004906912397354999,58537256.78511877,0.5000000000000002,0.0005006912397355
0.00045427034044453866,58621466.04655415,0.5400000000000003,0.0004642703404445387
0.0005333460657106366,58220916.78733808,0.46000000000000024,0.0005433460657106366
0.00047178952479663596,58607025.71655653,0.5200000000000002,0.000481789524796636
0.00047178952479663596,58607025.71655653,0.5200000000000002,0.000481789524796636
0.00045427034044453866,58621466.04655415,0.5400000000000003,0.0004642703404445387
0.00045427034044453866,58621466.04655415,0.5400000000000003,0.0004642703404445387
0.00045427034044453866,58621466.04655415,0.5400000000000003,0.0004642703404445387
0.00045427034044453866,58621466.04655415,0.5400000000000003,0.0004642703404445387
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.00047178952479663596,58607025.71655653,0.5200000000000002,0.000481789524796636
0.00045427034044453866,58621466.04655415,0.5400000000000003,0.0004642703404445387
0.00047178952479663596,58607025.71655653,0.5200000000000002,0.000481789524796636
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.00047178952479663596,58607025.71655653,0.5200000000000002,0.000481789524796636
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.00045427034044453866,58621466.04655415,0.5400000000000003,0.0004642703404445387
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.00045427034044453866,58621466.04655415,0.5400000000000003,0.0004642703404445387
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.00045427034044453866,58621466.04655415,0.5400000000000003,0.0004642703404445387
0.00045427034044453866,58621466.04655415,0.5400000000000003,0.0004642703404445387
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0006129863048585776,57248351.5357743,0.4000000000000002,0.0006229863048585776
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.00045427034044453866,58621466.04655415,0.5400000000000003,0.0004642703404445387
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
0.0004379883757960588,58582627.84672179,0.5600000000000003,0.00044798837579605884
